text,label
………………我能給十星嗎！,5
战争是可怕的  幸好我们活在和平的年代  每救一个人就是救了全世界 辛德勒哭泣自己做得还不够  真的很伟大  这个还是真实故事改编的  震撼  感人 经典的电影  我也想在你的墓碑上放上石头  ,5
"将几千年官场法则浓缩在了电影中这一段时间，一个小的文化馆里。王馆长一直相当正馆长，但是上级的人却是找一些不怎么靠谱的人当，虽然费尽心机将现任的正馆长一个个排挤走，但是没有上级关系，他永远也当不上。
不过也就因为找了些不靠谱的人，上面的徐副局长才能将现任的冷局长排挤走转正，即使王馆长已经没有了想当正馆长的心，但上级为了政绩他不想当也得当。
不管你城府是多深，有多少诡计，到头来，你只是上级随意更换的棋子罢了。你觉得你什么都防住了，但有时候整垮你的，却是你自己都不注意的下级。个个人物鲜活让人印象深刻，对话中话里有话，看透不说透，是国产中难得的经典，但可惜的是，这样的影片可能以后不会有了",5
对于我来说真的是催眠奥德赛，看一次睡一次，十年前只能看十五分钟，过几年看到半小时，昨晚成功挑战到进度条的50%，对不住放弃了。,2
有些失落····,1
T^T为什么世界上有电影这么美好的东西！！！！！！！！！,5
2014.7.6 What you see is five thousand years of sexual repression. / 2022.8.8,5
"世道，味道
",4
没上映却天天点映，这是什骚操作，看了电映，没意思，一点也不刺激，2d的，跟在家看肥皂剧没区别,1
只想知道为什么那么无聊还拍那么长,2
让我真切感受到豆瓣男性用户很多的电影之一,2
卓别林伟大之一点在于，哪怕经受过那么多苦难，他还是相信每个故事都会有光明的结局。卖花女问他：“是你吗？”我总觉得他会苦涩地摇头，然后转身离去。爱情是黑暗城市的光芒，善良也是，可是城市其实并不相信这些。,5
友邻的评价高的我难以想象，非常矫揉造作的作品，已经可以想象出在那个时代里大家成群结队去电影院看到最后欢笑哭泣互相拥抱。乔治贝利是新精英，这样的电影也终究是资产阶级的表达，整部片子抽离底层人的苦难与抑郁，用宗教魔法糊弄，麻痹全部的观众，让底层观众跟着他者一起感动，不自知地宣扬了愚昧的善良、泛滥的温情。高戏剧化的剧本、陈旧的叙述风格，个人情感的缺乏无法让电影成立，毫无意义。,1
日本人野蛮得愚昧，中国人善良得愚昧。愚昧该死，不分国籍。,5
莫文蔚COS里面的小女孩  整鬼专家,5
很不争气地泪目了，哪怕没有任何刻意煽情的台词剪辑背景音乐，依然被两个人重逢时的眼神与笑容打动到，他望着她，像是城市的光砰地一声全部亮起。卓别林最大的悲悯是故事里的小人物无论多么穷困潦倒，那些最美好的东西永远都不会离开，永远根植在内心最深处，比如善良，比如爱。,5
科幻就是能够无休止的满足你的幻想。却也让你无限的失望。你追逐却也达不到的世界。,4
"Chaplin has woven sentiment and slapstick, comedy and pathos into a whole that shows the grace and selfishness in human nature, and is as hilarious and heartbreaking as comedies can ever be. ""Tomorrow the birds will sing.""",5
欢笑和感动并存的优秀法国喜剧，两个各方面都天差地别的人碰撞出层出不穷精彩捧腹的笑料，同时影片中感性动人的段落也恰到好处，触动心弦又不会显得刻意或过头。影片主题对症下药，法国观众自然爱到不行。原声很赞。,4
2014年11月15日：今夜，一个人，看了本世纪最伟大的电影。除了颤栗与流泪，我会，竭尽全力，用我枯萎的语言去诉说。,5
不管大家怎么为这个电影附上美好纯粹的感情色彩，说他们内心世界年龄是同步的，但是我无法忽略这就是一部说一个未成年幼女和一个大叔的接近爱情的故事，光是这点我就无法克制自己的反感，心无旁骛地看。让我不解的是竟然没有多少声音在质疑这点，而大家都用美好的滤镜去过滤粉饰这样一个原则问题,2
"这根本就不是抗战片。
展现日军的残忍固然是一方面，但最出彩的是对对中国农民那种“羊性”的批判，将反复无常的人性的短裤扒下。
找了半天才找到能看的资源。中国不缺鲁迅，缺的是鲁迅发展的环境。
为什么电影是黑白的，因为人性没有色彩。
“好故事啊。”
“是啊，回去写个拿人的段子。”",5
这就是韩国的推理电影啊！那些傻警察只会耍脾气一根筋到底。那傻子一开始就告诉他们凶手是谁了，他们都只顾自己认定的事。和美剧《犯罪心理》《犯罪调查》差距太大了。傻子临死前告诉警察，他看见凶手三次，凶手就是小时候把他扔到火里的那个人。,2
作为一个法律出身的人，大致能猜到故事走向，然而结尾在短短五分钟内还能反转四次，真的很了不起。比利·怀德的电影永远是对话为王，密集得如同子弹喷射的台词带动跌宕起伏，让过程比结果更加惊心。 女主虽然站在正义的对立面，但依然是一位伟大女性~！,5
"“这些墙很有趣。刚入狱的时候，你痛恨周围的高墙；慢慢地，你习惯了生活在其中；最终你会发现自己不得不依靠它而生存。这就叫体制化。”这是瑞德听闻老布死后说的一句话，他和老布，都在这围墙中度过了四五十年，早已经与外界脱轨，无法生存。陌生的环境让他们不适应到想要再犯法以便可以重新回到肖申克监狱，最终绝望自尽。
或许我们大多数人都会被惯性推着往前走，逐渐失去自由，不单是失去了身体的自由，连灵魂也锁在了那样大小的空间内。而忙着等死还是忙着活，这不是个简单的选择。这个选择需要更大的勇气，更多的付出。不能将心束缚，不能丢弃希望，无论身在何处，坚持最初的梦想。
这可能就是这部影片久久流传的原因所在吧。",5
真是一部集所有恶俗桥段之大成的超级大烂片啊,1
"the whole film is quite conservative, the last wedding ensures the power of love.Sam's wedding avoids homosex. Justification of war of terro",2
绝对是今年tiff我看过的最有意思的一部电影，全场笑声掌声就没停过。节奏欢快，情节有趣又不失深度。V叔扮演的来自Bronx街头的意大利裔司机和Ali扮演的受高等教育的黑人音乐家碰撞出令人惊喜的火花，二人从纽约一路向南巡演，然而越向南种族歧视也越来越严重。导演用一种巧妙的角度向观众展示了当时的不公以及音乐家内心的纠葛。尽管他从小就在不同的重要场合表演，然而最尽兴的一次却是在圣诞前夕的一个黑人小酒吧。他最终选择了为自己发声，不再对歧视屈服。结局温馨感人，着实是一部好电影。,5
直到Eve出场前都蛮好看的。,2
姜文的子弹飞彻底暴露了他的缺点，不讲究的剪辑和运镜，设置随意的剧本，粗糙的特技，自已为是的对白（鬼子的重复），失败的表演（姜文）……失望！！,2
张牧之为什么慢慢被叫成麻子，谁愿意相信一个麻匪的名字会如此浪漫，这是世人的偏见。,5
Pixar真的没有让我失望过。,5
往事不要再提，人生已多风雨。他是霸王，你是虞姬，“我本是男儿郎，又不是女娇娥”，万丈红尘蹉跌走过半世纪。寥落繁华不由己，十万春花如梦里。剑还给你，命也还给你。“君王意气尽，贱妾何聊生？”陪你唱罢这出、我便离去...,5
最爱的宫崎骏动漫，印象最深的是无脸男。看了影评，要去再看一遍会有不同的感受吧！,5
请皮克斯收下我的膝盖……看片的时候大家在讨论基佬没有后代，是不是在阴间也会消失得很快。ಥ_ಥ,5
我们一路奋战，不是为了改变世界，而是不让世界改变我们。。。,4
你不用为谁变成他们想要的样子，你自己本来的样子就是最美好的，现在的你只是一颗种子，以后会一定开出灿烂的花朵。,4
好电影：平庸——神奇——惊叹——返璞归真。,5
特别好看，说是“迪士尼最好的动画片”是不过分的。小孩子可以看“树懒”式的好笑桥段，那些关于种族的讨论也能满足有更多“严肃追求”的成年人的品味。而且这不是那种碰巧的好，而是“有公式”的好，哪里应该有什么，哪个笑话怎么讲，都已经被他们探索得很简单清晰了，以后应该也会有更多类似作品。,5
最后这段著名的表演直接给我看哭了。。。城市之光，双目之光。You are the savior and you are the light.,5
1994年看到《月光宝盒》时，它为我打开了一个全新的颠覆性世界。当然在现时代，它已经不特殊，可是它几乎改变了一代人，我曾将所谓的80后戏称为“大话西游一代”。,5
多年来第一次看奥黛丽赫本的电影。于是我明白了为什么她是那么多人心目中惟一的女神。,5
可以看很多遍，第一次知道娜塔莉就是这里，中文名翻译得很妙。在我心中排名第二的法国电影。,5
我曾无数次从《发条橙》、《AI》、《如果爱》、《WALLE》里看到对《雨中曲》的致敬 今日终于承认：这就是人类歌舞片的巅峰，超越《音乐之声》，秒杀一切，无与伦比。当然 刻画、节奏、布景等等有着非常多的毛病 还是搁置下来 好好看看吉恩凯利俘获美人心时的那副小样吧 这绝对是影史最珍贵的片段之一,5
这才是阶级嘛。阶级不是一个贬义词，只是一个描述。,3
"惊叹于诺兰缜密的逻辑.奇谲的拍摄手法和大胆的情节架构.跟着导演对梦境抽丝剥茧层层剖析,一个关于“梦的解析”关于“爱的延续”的伟大构想拔地而起,成就一座堂皇的迷宫让观众目眩神迷",5
"有夢最美......人因夢想而偉大,懷抱夢想也許有天你就能實現它了呀",4
真不愧是歌舞片之王，里面的《雨中曲》和百老汇那一段，还有男二号唐纳·奥康纳的《让他们笑》真是绝了。电影中的画面色彩有着非常迷人细腻的质感，百老汇的服装设计真是美爆了。时间背景是无声电影到有声电影的过渡时期，片场趣事真是其乐无穷啊！2019.4.13北影节资料馆重看。,5
"狗屎一样的剧情。
浓烈的政治色彩。
赤裸裸的把这部动画毁的一干二净。",1
很多年前看过一次，好像是电影频道，跟文艺中年我妈一起看的，当时觉得很感人，现在更客观了，能看出里面的好来，简单朴实又反套路。,5
直至今日，我也只喜欢该电影里的风景和音乐。里面的爱恨来得莫名其妙，里面每个女性角色都似乎很渴望别人爱，但她们爱上的都是些什么人？！明明自己很有能力很能打，格局大一点，独自美丽不好么？远离那些带来不幸的男人……,3
无话可说，确实牛逼。姜文拍出了日军的残忍与无良，但也拍出了鲁迅笔下的中国人，不仅如此，他还拍出了最微茫的生命是如何活，如何乞求着活，为何恨，如何被逼着恨。令人不知该说些什么。,5
这故事真是绝了，把官场的那些事儿说的透透的，包括当时强制一胎重男轻女与如今大力宣扬生二胎的强烈对比，金句频出，每个角色都生动立体，你套路我我套路你，或看透或说破，曾经的黄建新如此辛辣。如今社会发展飞速，资源丰富，却再拍不出这样的电影，所谓中国电影崛起无非自欺欺人罢了。,5
恋童滚😅😅滋养多少十几岁不懂事的女生和“大叔”谈恋爱的欲望,1
青少年的爱情没有算计没有利用。即使他们走不了太远，但是假装计划未来的样子仍然让我门这些满脑子利益和功利的成年人羡慕不已。,5
"首看《这个杀手不太冷》是原文，影片的对话连续几日回旋于脑海，Is life always this hard, or is it just when you're a kid?Always like this很少有动作片能如此深度地诠释人性感情的缺憾，个人认为影片近乎完美。
",5
最后那些最无聊的事情，才是最值得怀念的。,5
小舞台折射大中国，建国初期的《我这一辈子》与改革开放后的《茶馆》时间点都很微妙，老舍作品里的京味儿已经成为遗产，虽然人物都停留在旧社会，但又一个世纪之交过了好多年，我们这里本质里还是老样子。改良改凉，西山又有人要称帝，该拆该封的依旧，顺民们爱国者实干家最后都成了空撒纸钱破屋里念叨的活死人，而中国电影呢，也成功的从大年初一恶心人到清明，都是祭奠。资料馆修复版。,4
狗是人一辈子中的过客，人却是狗的一辈子。,4
里昂很有魅力，一起杀人的时候小女孩很酷，反而大叔比较呆萌，很可爱，最后真的太可惜了，里昂要逃走的时候，明明可以感受到他的渴望，他想要一段爱情想要不再孤独，却到底还是没能享受到,5
9分电影，比头脑特工队好，比肩瓦力，故事欢乐流畅，没有刻意煽情。亡灵的故事，画面却是暖色调，家庭亲情加适当的励志，适合各年龄段。此片质量在国内应该会大卖。,5
内牛满面……,5
"还记得你童年时候的梦想吗,去实现它!!!!生活永远是有惊喜的!",5
光配乐就值5星,5
经典的电影！看几遍都不会烦,4
其实这部影片带给我的是对学习更深层的理解，和朋友之间的友情，以及该怎样正确的，自由自在的生活。对于学习，我学到了很多，知道怎样学习会高效，会开心；也知道了朋友之间不应该被那些琐事所困扰，你教的朋友单单就是你的朋友，你的身价在爱情面前是可以忽略的；也明白了活在当下，珍惜现在，,5
"整部电影可以算是一部简短的影史，唐纳德开场的谎言其实表明：电影的核心其实并不承袭悠久严肃的戏剧历史，是来自于马戏团、来自肮脏又自由的廉价酒馆的，天生的世俗性。
从无声过渡到有声，也是因为观众需要一种更加亲近的拟真。有趣的是，女主在剧中声称“以往的（无声）电影都是千篇一律”，但她所参演的第一部有声电影恰恰也是一部非常老套的电影（包括雨中曲本身也是），是她的配音让其鲜活起来。这其实就说明，在电影中，声音是远比图像更加体现真实的要素。
另外，雨中曲也展现了书本上或许不会那么常提到的，在这一过渡中来自现场的困难：对着麦克风说话要如何力求真实？如何脱离程式化的表演，从戏剧家笔下只在剧场上鲜活的人，蜕变成真正真实的人？
但所有这些，都是在我笑到打鸣时想的。
08.27 with tangerine 
",5
【中国电影资料馆展映】修复版。终于在大银幕完成观影。作为影史最经典的歌舞爱情喜剧的确名不虚传。以20世纪20年代好莱坞电影从无声到有声片的过渡转型为背景，反映有声片初期电影公司的窘态。配以大段经过精心编排的单人、双人、多人与集体歌舞表演。插叙回忆段落旁白与画面的反差有黑色幽默的精妙。金·凯利与唐纳德·奥康纳大段高难度舞蹈长镜头完成度出色，女配角色设计过蠢，但表演亦十分出彩。唯二不足即是剧情简单角色平面，且歌舞场面过多，既冗长又刻意。应是米高梅歌舞片黄金时期炫技特色,4
当你挽救了一条生命，你就等于挽救了全世界——斯皮尔伯格想传达给我们的思想，都浓缩在这句话中。辛德勒不仅救赎的是上千的犹太人，同时也是在给绝望当中的光明带去希望，如同在漆黑如墨的战争时代保留了一盏微弱的灯光。战争把人性的美与丑展现得淋漓尽致，这也是在警醒我们向往未来的同时也要呼吁世界和平。,4
和谐版的《辛德勒的名单》。,1
第84分的白衣飘飘片段，太美，加一颗星。故事的走向简单，前十五分钟就可以立即猜出，胜在舞蹈和剧情的协调。盛大华丽的服化，夸张的动作之下，我突然想到一点：每一个光辉的新时代到来之时，背后都有一批将要落后的事物，这是时代使然。,4
"看了当年大闹天空的纪录片, 那个年代的动画电影的制作者太神奇了, 本片素质和隐喻都比较有特色, 此后国产动画就与迪斯尼甚至日本动漫逐渐拉开了差距.",5
2020.01.03没想到还能在大银幕上看到4K修复版。还记得第一次看的时候，因为集中营的游戏，被父子情感动到不行。但这一次被前半段太过纯粹的浪漫给感动坏了，大雨中的红地毯，OMG，怎么可以这么浪漫。“早安，我的公主”！,5
20岁和如今30多岁看同一部电影，阅历经历不同了，感受也会有不同，我不太记得当年在电脑屏幕看完是什么感受，但一定不会像今天在影院看完那样深刻、触动，不自觉的掉泪，如今不是简单的明白而是理解为什么1900不愿离开那条船。好电影每隔一些年就要重温一遍，尤其在大银幕。（我一直觉得为了凑阅片数，凭借一个模糊的记忆补登打分是完全没有意义的）,5
不冤枉一个好人，还是不放过一个坏人，陪审团选择了前者。,2
婚闹是中国人五千年性压抑的结果。大多数国人的婚礼都是疲惫无趣且自我感动的面子工程，何时闹洞房成了国粹？只是讨别人开心罢了。我认为威威是有心机的，她其实只是挣扎了一下就败给了现实，转头选了捷径，给娃找了两个爹，拿捏父母也挺在行，师长的精神胜利法和威威的缺爱泪腺简直天生一对。正如她所说丈夫和孩子不是最重要的，最重要的是自己，这也的确付出了代价。这对同性恋实在太惨，尤其是伟同，他被迫困在了责任的牢笼，失去了纯粹的爱情。从心底，父母并没有承认他的性取向，更没有尊重他的幸福。“你要说个不字，就是不孝”从这句话开始，他就卸不下精神枷锁了。在父母看来，孩子的幸福很重要，但是体面和后代更重要，这几人都是各取所需，相互利用，竟不知究竟谁不可怜了。,5
61年的动画放到现在看也是很棒的了,4
必须给五星，每次看都起一身鸡皮疙瘩，太震撼了,5
听说打低分代表我们偏激不懂艺术，唉呀妈呀，那我可得赶紧打个一星,1
史实不完整。如果奥斯卡·辛德勒看到今天以色列政府的作为，不知他会怎么想😅,3
贪吃会变猪。。。无论什么时候在哪里 都要努力工作啊！,4
多线程交错的电影手法在《两杆大烟枪》中令剧情妙笔生花，环环相扣逻辑严谨的黑色幽默，让人看到了英式喜剧独到的魅力所在，更让人不可思议风格如此成熟，精炼到老的佳作居然是一位名曰盖·里奇的导演首秀，或许正如电影那样小人物总能带来惊喜。,5
看得我悔恨交加，仨小时啊……人生苦短，干点啥不好……,3
老电影在剧情的起承转合上容易做的很瞎，不分中外，很多情节都好突兀，而且这个本子确实比较适合用电视剧来表现,3
我总觉得这是一个天大的悲剧,4
唉。。。很失望 看到一半 觉得很失望,1
太可惜了，看过上话吕凉那版的话剧，反转对我无效了……编导演都厉害，台词紧凑有趣，场景集中确实非常适合改话剧，每一场戏都很有张力，又有许多有趣的细节，律师事务所的护士秘书们好可爱，演员无论主角还是配角选的都绝了。最近要把BillyWilder的电影补完啊。PS官方提醒不要剧透太贴心了,5
（9/10）对于脸盲而言前半段大概会看得很痛苦，但后半部理清线索后会是各种神奇……不算入赌场BOSS，这片一共有五股主要势力在斗殴：欠50万的（买了两支大烟枪去抢劫卖白粉的）、卖白粉的（高尔夫球）、毒品供应商（黑人势力）、强盗团体、讨债父子和两个不认识赌场大BOSS的小混混……,5
这部电影让我想起了《活着》《许三观卖血记》，貌似这类反映文化大革命题材的电影或者文学作品的评价都相对会高一些，哥哥真的很帅！,5
看了点映，也看了好多评论，真的是很激动也很幸运能和很多人一起有同感想要点赞，能看到这么好的电影，真的是各位老师们的共同努力！徐峥、王传君还有周一围，演技真的杠杠的，一下将人拉进去剧情中！！！期待上映后的再度光临~,5
音乐梦包裹的家庭亲情，墨西哥文化外壳下的美式主流价值观，色彩斑斓到近乎光污染，一场华丽的流水线匠气之作。比同样讲墨西哥鬼文化的《时间之书》和吸收日本文化的《魔弦传说》都要好，只不过这种好是工整大于创新，保守大于新意。如果皮克斯继续再以搞笑温情催泪为标签，那与韩国电影将无任何差别。,4
人生就像一盒巧克力，你不知道会选中哪一颗。,5
无论是正义立场的严正表达和制度精神完整诠释，还是对案情的详细梳理和角色之间的精彩互动，或是电影技巧的精雕细琢和呼之欲出的戏剧张力，五星就毫无疑问是留给这样的电影的,5
"我看到了一个时代
1900（20世纪）伟大的现代化之梦宛如奇迹一般发展，每一个人都有梦想，就像船上拥挤的人潮大喊的那句“America！”那是对未来的期待与无限的理想。
1900仿佛是纯粹的理想主义，他是天才，有他毕生所爱的东西，并且坚定地选择坚持，但到了最后，纯粹的理想主义选择了结束生命。是1900结束了吗？是这个世界的纯粹理想主义结束啦
面临太多的选择的我们，看不到的尽头，数不清的诱惑，密密麻麻的房屋像是数不清的钢琴键，1900弹奏不了，我们也弹奏不了。时代变了，我们也变了，世上再无1900",5
大银幕重看所带来的情感冲击力远胜曾经的那个15英寸电脑屏幕，最后无法控制住泪腺。但这确实是部矛盾的电影，其中蕴含的简单、美好、残酷下的荒诞与温暖如此真切与强烈，会掩盖住本身的诸多缺点；但一旦意识到这些缺点，又很真心说出瑕不掩瑜并给予忽视。,4
伸出你们的爪，摇起你们的尾巴~树懒啊水獭啊树獭啊水懒啊，就情情爱爱眼睛泪汪汪打转什么的太迪斯尼了，其他似乎都挺好的。,4
音樂、愛情、天才等元素都是障眼法，由始至終都是關於土地。序幕的畫外音很清楚，似層層在舖展你與某個真命天女的相遇，但她就是自由女神像。浮城的身世會觸及甚麼人的神經，正正是在瓦解和結合的我們。不戀慕自由鄉，不傾軋穩定，在顛簸中最游刃有餘。尤里西斯沒有一個家要回去，他一直在家。「哪會怕有一天只你共我」的那個你原來是個空空如也的國家。男人告訴一九零零，只有在陸地才能聽到大海的吶喊，但一九零零就是吶喊本身。有些人覺得大海在呼喊他們歸去，有些人覺得大海在召喚他們出走，但一九零零的聲音只是在訴說一個故事，而故事可以流動，像病毒或幽魂一樣依附著窩藏它的人，走過大街小巷，直走到世界盡頭。去他的土地。,5
周星驰的电影质量可以保证！朱茵太美了！,5
我也忘了看過幾遍。華仔當年沒辦法拿到金馬獎也是沒辦法，梁朝偉演技根本是神。因為愛我把這片美版日版都看了一輪，都拼不過原作....,5
我还会再见到你吗？,5
很讽刺。。笑中带泪。。很Charles Chaplin。。,4
第一次看这部，豆瓣超高评分得益于阿加莎原著比利怀德改编导演的强大剧作，节奏幽默紧张，就是觉得最后反转难免嚣张过于戏剧化。演员都很强，各种表演型人格的展现。结尾有不能剧透的字幕，但旁边的小伙以知道结局为资本泡姑娘卖关子，虽然没说透但那提示的样子真是烦人。资料馆。,4
“你说羊失眠的时候会数自己吗？”哈哈哈哈哈哈哈。【重看2022.11.08】,4
喜欢卓别林演的小人物,4
怪蜀黍和小萝莉的故事。他们感到失落，他们深爱彼此。,5
爱是最无解的方程式。晶晶也好，紫霞也好，无论是至尊宝还是孙悟空都没能做出选择。人人都向往着能够成为盖世英雄所向无敌，但是这一切要付出的代价却太大了太大了。“你看他的样子，好像一条狗诶。”,5
“He saved me in every way a human can be saved”,5
主角領了免死金牌，亂槍打不死就算了，當周潤發再度站立起來時，真的很難讓人接受劇情的轉折，當他要去營救James旁邊又四下無人時，這時他應該可以大方的站起來才對，劇情這樣安排會很難解釋他在爆炸中為什麼可以毫髪無傷。,2
生活中最美好的事情莫过于此，没有轰轰烈烈的爱情，却处处充满平平淡淡的温馨。,5
我就是失望到打两颗星的叛徒……之前就想到了故事会潦草收尾，但没想到Wachowski的动作戏能崩坏到这个地步，结尾例牌的群乱大爬梯也没什么惊人之笔，最后空喊大爱打破万恶的一夫一妻旧世界也显得苍白无聊。,2
最震撼的片头，5分钟见证一生。,4
昙花一现。但值得纪念。,5
片名早已是如雷贯耳，看到豆瓣大军浩浩荡荡的各种评论观想竟达到了几十万，突然发现自己今天才看完实在太迟。“你带给我快乐，我想睡在床上，我想有牵挂，从不发问。”这个男人很柔情，玛蒂德很幸运，是她教会了她成长。街上多少小姑娘都在渴望着一个拿着盆栽的大叔。一直喜欢那种孤僻叛逆的问题少女。,5
我发现我自己真的很喜欢星爷的电影，以前小没钱去电影院看，现在出来工作了，星爷的电影一出就去捧场，额，说正事，星爷的无厘头台词即搞笑又有道理，配上动作更是笑到肚子痛，好怀念这里吴孟达（达叔），现在他很少出现在观众面前了，真的很期待星爷和达叔的再次合作。,5
WX-D9  影片质量跟片名一样  又傻又长,2
希望这片子更快冲向高票房，驱动资本转向优质现实主义题材。,4
影厅观众都很喜欢一直笑声不断，诚然有些美式煽情和白人的自我救赎，但瑕不掩瑜无法忽视剧本本身的巧妙。总体完成度也不错，就是第二个警察和圣诞夜的桥段让我翻了几个大白眼。,4
这是美好的快乐的电影 ,4
我不是在影院里看过，不是在电视里看过，也不是在电脑上看过。我是在自己身上看了整整半年。人生如戏。,5
最大的遗憾是最后还是忍不住要把话给讲出来：比如监狱的戏，比如雨中的戏。其实有很多无言的场面都拍得很好，比如：在路边停车，和黑人农民的“隔岸对视”，这场戏拍得非常好了，没有废话，阶级、肤色、一切都尽在不言中，现实得触目惊心。ps：斯派克有什么好气愤的，党徒就是很粗糙啊,4
影片在气氛渲染，情节的推动，情感的调动，故事的结构等方面都做得十分讲究。前后情节铺垫，细节描写都恰到好处。,4
早安！公主！,5
那时刚上大学，初探电影，这一部让假期在家的我感受到一种强烈的骄傲、孤独与烂漫。时隔百八年，竟然还能在影院等来修复版。再不会有哪个故事衬得起那个雨夜，钢琴如同船中船，以琴键为桨，一时一世的自在都在旋转。繁华也好，窘迫也罢，音乐无界限地跳荡，误过的终生，也有沧海的意思。他始终没有去陆上，那个有鲨鱼，有妈妈这种最好的赛马，也有关押无子者的孤儿院的世界，那个趋近无限而无从抉择的世界，就像是用一种固执的浪漫，成全了一出艺术的悲壮，而我们共同仰视了那条别无他法的绝路。四星半。,5
杀手不冷，萝莉坚忍，他们的那种爱与不能，细腻、动人、深刻。这种最内敛最纯粹最真挚的情感，融于那每天清理的那盆栽里，还有一贯的黑色朴素。这位怪蜀黍杀手却这么可爱这么温柔，从此喜欢上让雷诺，大爱娜塔莉，加里奥德曼也残忍地如此悚然。8.9,5
叙事节奏清晰流畅，毫不拖泥带水；Léon、Stansfield、Mathilda，几个主要人物个性鲜明； 加上如同MTV般快速切换的画面，影片从头到尾紧抓观众的眼球，非常难得。更因为此片，让全世界认识到了娜塔莉·波特曼。★★★★☆,5
那样的年代，活着已属不易，美丽人生美好愿望，愿世界永远和平❤️,5
仅就电影本身论，非常一般。视听语言乏善可陈，世界观也不新鲜。,3
卓别林先生的电影，看多少遍，都那么妙不可言。比如这部城市之光，可以冠以，最跌宕起伏的剧情片，最好玩的喜剧片，最美好的爱情片，最妙笔生花的故事，最趣味横生的表演……,5
当邪恶的力量已经渗透至社会的每个角落尤其是当权者手中，我们还他妈向谁去央求公平和自由,5
all is so so so~well,5
远远超出预期的电影，看的我太激动了，这么狭小的一个房间，就十二个人，配乐也不算出色，但就是鲜活的把这十二个人的性格特点所描述了出来，自己到最后对每一个人都有了深刻的印象。影片主旨就不须赘述了，反正突出了美国司法的严谨性，这也是美国之所以是强国的原因之一吧。,5
灾难和爱情融合地最完美的作品，没有多余的地方。,5
我的天啊，剧情跌宕起伏，台词睿智幽默，逻辑严谨缜密，演员演技精湛，翻花绳一样的结尾回味无穷，法庭上的对峙简直是语言与智慧的最佳体现，太服了，这才是我心里真正的电影嘛，太出色了，无可挑剔的完美影片范本。,5
【A+】顶级的政治电影，明线精彩暗线交织，明面和气暗地互损，明招层出暗刀难防。在这场戏里，每个人都暗怀鬼胎，一团和气下的人性博弈，着棋者也是另一个人的棋子。论人物群戏和戏剧冲突上应该能进华语电影top3。对于当下还是未来，都是十分重要的一类教育文献，值得反复观看。,5
"“They got sharks on the land,they eat you alive.You keep away from they, you hear?""我们都擅长遗忘，电影看一半我们就能把Danny忘光，像忘记我们父母那样。1900，他记住且做到了Danny的要求。",5
这个人去拍什么建国大业了……,5
好好想想是中国人拍的打几分,1
第一次感觉歌舞片也能那么好看，每一分钟都很精彩。,5
3.5；奥系行货，套路虽足但剧本圆熟，各种得奖元素满满，惊喜不够，而笑点与泪点掐得恰到好处，一切都是算计得正正好好。不过这等精彩的表演，这般圆满的完成度，夫复何求。公路片范式下的互相救赎，平权意识与情感诉求相融得甚好。再次证明一部好的喜剧片太需要恰当的选角了，看完疯狂想吃KFC。,4
融入了一切我喜欢的电影元素，画风怀旧，演员超萌。60高龄的导演罗伯·莱纳在2010年奉献了一部极像是80年代电影的「两小无猜」式爱情小瘙痒，不及《伴我同行》深刻，却同样令人“怦然心动”。,5
拍个虎虎生风，拍个一日千里，拍个恍若隔世！,5
8/10。不禁会想导演到底有多么孤独怪异的童年，才能拍出这样令人惊奇又难过万分的悲伤童话，那些晦暗沉郁的画面，那些造型丑恶自闭症的人物，那些简陋到只靠旁白叙述的剧情，因为许多幽默独到的小细节而散发出一种粗糙又真诚的质感~~,4
热评导致没哭的我感觉自己是不是反社会…,4
特别烦看这种宏大又无聊的主流电影,1
几乎所有人都是不完美的，只不过我们在日常生活中把这些隐藏了起来而已，而在这部粘土动画里面，所有人物都将他们的缺陷暴露出来，他们的生活会围绕着这一点充满自卑，会害怕去面对这个世界，我们所能做的就是去接受这种不完美，用更加积极的态度去面对生理的瑕疵与限制，同时也要心怀希望地去改变自己和这个世界。当这一段路走完后，就跟电影中天花板上密密麻麻的信一样，所能表现出来的感染力是非常惊人的。,5
特效是真实人性，特技是上映成功。,5
在它的眼中 你就是唯一  我的生命里只有你  有你在我身边就够了  即使你不在  我还是会在老地方等你回来   😭😭😭  狗是人类最忠实的朋友  爱护动物  一旦养了就不要抛弃它   我家的小狗狗已经十岁了 很可爱  很听话  ,5
哇 我真的没看下去…………这个经典真的太太太不对我的胃口了 我的感觉就是脏乱差…………除了周星驰一成不变的浮夸表演 几句搞笑的台词 我真的get不到任何有趣的点………果然我喜欢不起来这种奇幻动作古装片………只能说 和我的审美完全不符 ……………,2
好像在宇宙里，什么爱情呀，岁月呀，时间呀，陪伴呀，都是很小的一部分。但是在小小的地球上，它们是我的全部。,4
"“我相信未来会好起来。希望这一天，早点来吧。”
我们终于有了为之骄傲的电影。
离开的人们，现在2018年了，看看这个世界吧。",5
"All is well, all is well!什么时候变成了类似于Fighting!类的自我鼓励自我安慰的口号。",5
我现在不信人生是一盒巧克力了，我只相信你获得努力才会有收获。ps我也要像阿甘学习他的爱情观,5
肏！如此好看！！fucking awesome！！！！！这逼装的真TM帅毙了！！！英式粗口真是门艺术！！,5
